# ID RA Dec
530062 334.7485542 -0.5268194
530064 335.2274250 -0.5892389
530066 215.3722625 52.6279917
530069 244.1696792 54.3906917
530070 335.4049000 -0.1415917
530071 215.6406708 52.8722306
530072 214.6248083 53.1398833
530076 244.9695333 54.9265667
530077 335.4469167 0.0497028
530078 333.4100750 -0.2012583
530079 214.9232333 53.3059250
530080 214.3789375 53.3739694
530081 242.5200292 54.8471944
530082 241.3618208 54.8210889
530083 243.7276625 55.1996056
530084 334.7649083 0.2848722
530085 333.1810583 -0.0854222
530086 332.8659792 -0.0297444
530088 333.6368000 0.0865500
530089 212.1264833 53.3863056
530092 244.5842375 55.3531722
530093 240.8607333 54.9546056
530094 242.9483667 55.3066806
530096 333.5007042 0.3167167
530097 332.7021167 0.4170444
530100 333.3941458 0.6745111
530102 213.4342208 53.8077972
530104 211.5386167 53.7824306
530105 212.0757000 53.9348667
530107 241.0406583 55.6699056
530109 240.7927958 55.5699222
530112 333.5692042 0.9208583
530115 243.0407333 55.9655444
530117 333.0223708 1.3582361
530121 242.6915917 56.2565333
530124 333.8646708 1.5579861
530128 334.7269917 1.6924167
530129 334.9097875 1.6970333
530130 334.0720292 1.7796528
530135 214.4112292 51.8202250
530149 334.8900833 -1.0517111
530153 352.4299208 -1.3784250
530154 185.4163792 46.2308333
530157 243.8390833 53.9357556
530161 242.9929792 53.8412306
530162 242.2731333 53.7575889
530168 333.8772250 -0.8580250
530171 333.9789792 -0.8239500
530175 352.2999542 -1.1782806
530176 353.7771917 -0.9347389
530178 352.8434458 -0.9103278
530179 186.0350750 46.3505972
530180 185.9014833 46.4421194
530181 184.9810542 46.6802806
530182 186.3852417 46.7024444
530189 335.3033833 -0.5020139
530195 334.9387458 -0.2199083
530197 352.7076417 -0.7780111
530198 353.2120333 -0.6957056
530201 334.6030250 -0.0259917
530203 334.0628250 0.0259861
530206 332.7432125 -0.2867722
530208 334.6543000 0.2019083
530210 335.7695542 0.2004750
530213 335.5918708 0.6009861
530216 352.2407667 -0.3760417
530218 352.0040500 -0.3609361
530219 351.5286125 -0.3194222
530220 351.4004250 -0.1765750
530221 351.2733750 -0.0893778
530229 352.1828500 0.0258333
530234 350.8680208 0.0085389
530236 352.1627000 0.2813694
530237 352.2711000 0.1896389
530238 351.8229000 0.2269556
530239 351.4841583 0.3617722
530240 351.1804250 0.2678444
530241 351.1312792 0.2610056
530242 183.2703583 47.8922639
530243 334.6963583 0.6896833
530244 334.0015000 0.7752222
530249 352.3972917 0.6892500
530250 352.3675958 0.5832139
530251 334.6342750 1.1148917
530258 352.0431167 0.9557917
530259 352.0617000 1.1251778
530260 213.0806667 54.5042583
530275 242.3944792 56.4780250
530277 334.2889917 1.4954889
530278 334.2404542 1.6183972
530286 213.8165333 52.3096111
530288 214.3205542 52.2577583
530291 213.1152250 52.2453917
530292 212.8879167 52.3506417
530295 241.4434583 53.8045389
530302 242.1782000 54.0967833
530303 243.9870625 54.1622722
530305 243.3228333 54.1509139
530306 243.1972833 54.2659778
530311 241.0628833 53.9533472
530317 333.1244833 -0.1036528
530318 332.6190208 -0.0206306
530324 335.4744708 0.5151306
530326 335.1533292 0.8674611
530327 212.5154750 53.7229250
530334 240.5733958 55.4035361
530362 243.8135667 55.8980278
530366 242.5614583 55.9602806
530381 212.4841875 52.3183778
530393 244.8528000 54.7475083
530395 186.4243083 47.2099250
530424 333.6850125 1.0091750
530426 332.7996750 0.9280611
530430 353.6680667 -0.9318722
530431 215.5481458 52.5862861
530437 216.0423125 52.9055389
530439 215.9240708 53.1665528
530447 244.0417208 54.6222056
530458 241.6524000 54.7000417
530460 334.5436958 0.3929972
530465 214.9745250 53.7487972
530467 212.2500333 53.6075444
530473 211.8216000 53.8990806
530493 212.8257750 51.9306639
530495 353.3237833 -1.5213889
530498 212.4899708 52.1634778
530500 244.3000625 53.7469806
530501 243.2036458 53.9722056
530502 244.1777708 54.0057222
530508 351.3381000 -0.0341222
530515 333.2081500 0.4314889
530516 335.6130750 0.6958139
530521 352.3957333 -0.8743250
530522 352.0902667 -0.9329639
530523 244.7343542 54.3260306
530532 243.8534625 54.6607222
530536 244.2193708 54.7449972
530537 333.5492292 -0.3707861
530540 334.3979833 -0.0882778
530542 333.0201375 -0.3138444
530547 351.9863542 -0.7349278
530548 351.8765958 -0.4979778
530551 212.8353458 53.1992056
530556 240.1539458 54.9064194
530557 334.7339458 0.3111639
530566 352.3650292 0.0949611
530580 242.5454542 55.7057306
530585 333.3722292 0.8699167
530586 333.0305083 1.0416694
530590 352.5647750 0.5661028
530592 352.4353500 0.5340917
530593 352.2329417 0.7341389
530595 213.0392917 54.1695333
530596 214.5428333 54.2594111
530603 241.5831125 55.9708694
530605 334.2170667 1.1688611
530612 244.4416542 54.0877861
530618 244.8066167 54.3108167
530621 34.9711500 -4.7547139
530625 242.9014625 55.0005361
530629 36.0204375 -3.4439750
530630 36.4775917 -3.0684444
530631 36.3468500 -2.9538611
530636 243.8717042 54.9284500
530637 241.7487042 54.4332556
530638 241.0041750 54.5138056
530641 241.1989042 54.6131639
530658 243.2161958 55.0165750
530674 242.0052958 55.6839972
530691 242.9480125 55.7957111
530696 243.8821792 55.9809917
530698 243.2085500 56.0825722
530704 243.0256417 56.0771111
540001 241.9645167 54.2134222
540002 241.9429083 54.4120667
540008 333.5287583 -0.4438444
540009 333.4688042 -0.4542222
540011 334.6004958 -0.0080361
540012 335.5833292 -0.0557361
540016 334.4909167 0.5840444
540018 333.0964375 0.6259917
540026 352.7669750 -1.8816139
540028 243.3624333 53.6914944
540029 243.3834542 56.1909278
540033 241.7992750 55.4434250
540039 353.3442958 -1.5223556
540040 352.5640000 -1.3748750
540042 35.3605708 -5.2483556
540043 35.3561958 -5.3606611
540045 244.1451875 54.1239750
540046 333.6598250 -0.7306833
540061 35.8334917 -5.0175250
540067 245.1834500 54.4117528
540069 335.0649250 -0.4506611
540073 351.2315625 -1.1208833
540075 352.4029750 -0.7743639
540076 353.3264917 -0.5819694
540077 352.8411833 -0.4512694
540080 36.3269792 -4.5356222
540081 35.2827042 -4.6671083
540082 241.7988792 54.1814333
540085 333.4086333 -0.3789889
540086 335.0351208 0.0407528
540087 335.3764917 0.1295389
540088 335.3547542 0.2460972
540091 353.3796167 -0.3034000
540092 350.8355625 -0.7089556
540095 353.1297167 -0.0961583
540097 352.9019750 -0.0843528
540098 37.0298000 -4.1853889
540110 244.8991833 55.2544639
540112 335.5108833 0.5106583
540116 353.2063958 0.1431528
540118 351.8225750 -0.0480694
540119 353.3412167 0.2489889
540123 36.8044500 -3.5189611
540124 242.1324208 55.2026611
540131 335.1072625 0.9380250
540132 334.0290125 0.6685667
540134 335.2611875 0.8994194
540138 35.5668375 -3.6494194
540141 35.5330792 -3.5060556
540142 242.1434375 55.4002444
540147 334.6056083 0.8266389
540152 333.2554167 0.7606389
540154 334.2135167 1.0829861
540156 351.5350958 0.4496472
540157 351.6647083 0.5079000
540163 36.0723292 -3.3093417
540165 35.2915583 -3.1098000
540172 334.0102750 1.6747306
540180 243.5319625 53.6267194
540181 352.4274042 -1.4141806
540193 350.8683625 0.0307889
540194 352.4080708 0.1834528
540196 35.4781542 -3.6499944
540201 213.2335833 51.9673694
540203 215.5873625 52.0310250
540204 244.9855833 54.3824333
540206 243.8006458 54.6461417
540207 245.1771250 54.8867917
540209 334.9770250 0.1878722
540212 211.3332750 53.0362611
540213 244.1965792 55.0948028
540215 350.8973167 -0.3425639
540217 213.2516125 53.8170417
540218 212.5849208 53.8853667
540221 36.1040083 -3.2633083
540224 213.3853833 54.3171250
540227 36.1598333 -5.4976250
540228 334.0298250 -1.0892889
540233 351.7474458 -1.1407389
540236 352.5818125 -0.5506389
540239 353.4983042 -1.2433722
540240 36.9707542 -5.3342583
540241 36.1285292 -5.4309583
540242 36.6038958 -5.1330500
540249 35.5610500 -5.0695500
540250 352.9999542 -1.1470472
540251 352.5481792 -0.8864417
540252 351.2776792 -1.3272806
540255 244.3854083 54.3159472
540257 350.8518958 -0.8968750
540259 37.0495792 -4.6164194
540261 351.6503167 -0.7619278
540264 352.7534708 -0.2238028
540265 35.1168750 -4.4230556
540266 240.5822042 54.9204528
540267 335.3660708 0.5363944
540268 34.9392083 -4.0926000
540269 240.1816250 55.1492944
540270 332.7970375 0.6205750
540271 334.8931292 1.0548306
540272 351.5997750 0.3543917
540273 36.6415625 -3.6901917
540275 34.9540125 -3.6479278
540284 332.8745792 0.7885583
540291 334.1069083 1.4684500
550003 52.9211625 -28.7746722
550005 51.9360083 -28.4870528
550006 53.6462708 -28.1270444
550007 53.6345500 -28.1992389
550008 51.6694500 -28.0652583
550009 53.7255250 -27.6219889
550014 52.6888500 -27.6360917
550022 36.6189500 -5.5392222
550025 334.8309083 -0.9776500
550027 352.7217750 -1.5997556
550029 352.5302417 -1.2497722
550031 36.3371917 -5.3218111
550032 35.5799583 -5.3452444
550038 334.7663667 -0.7992611
550040 351.3355667 -1.3028556
550041 352.5404375 -0.8664278
550043 36.1139208 -4.9438972
550045 37.1243542 -4.8973056
550047 36.0189208 -5.0163250
550050 332.9143125 -0.6346694
550053 334.5772250 -0.2507333
550058 352.9338125 -0.6046806
550059 351.3029167 -1.0245056
550060 353.1947167 -0.6160417
550061 54.2519750 -28.0172500
550062 333.4954750 -0.2192139
550063 333.1628625 -0.2700417
550065 333.2521042 -0.3031194
550067 351.4054708 -0.8046556
550069 352.1029667 -0.7175972
550072 352.2047833 -0.6255333
550077 351.3088458 -0.5373444
550080 334.8161000 0.5688083
550082 36.2527417 -4.0795639
550086 37.0942750 -3.7868417
550088 36.8540583 -3.6792417
550089 35.8088958 -3.9723333
550091 334.0575125 1.6850389
550096 52.7766292 -26.3979250
550108 54.0358250 -28.4494694
550116 334.2442583 -0.1380111
550117 335.6034917 -0.2902306
550119 36.7132125 -4.4987000
550120 37.3066125 -4.3339778
550130 36.0172375 -4.3570028
550134 54.3033917 -28.0100861
550137 334.7541042 0.0296556
550140 35.7794208 -4.4498250
550146 352.4151875 -0.3312333
550150 35.1693708 -3.7159500
550152 36.6371417 -3.5921556
550154 36.3555667 -3.5962083
550155 36.0606042 -3.5850250
550163 54.2504500 -28.8243667
550176 36.6896083 -3.9926611
550177 36.3611250 -4.0207778
550178 36.4391417 -4.0454083
550181 53.8632917 -27.5961750
550190 53.2667042 -26.9648389
550195 52.7976000 -26.6885833
550196 334.5828083 1.1539722
550197 333.8101292 1.2734333
550200 333.6091125 -0.8858139
550202 351.7998875 -0.7829278
550211 351.6159167 0.1178306
550218 332.9270958 0.9012806
550219 352.6687042 0.6236639
550221 35.4682833 -3.4335444
550223 34.8966542 -3.2109722
550225 334.7286333 1.2884639
550226 333.5344500 1.3772333
550227 333.7703750 1.4586944
550228 333.3466167 1.3373694
560002 352.2834292 -1.9182306
560003 352.9729500 -1.7546111
560024 351.1845583 0.4671889
560026 352.4964250 0.0173611
560027 35.8506250 -3.0839472
560033 353.5986375 -0.6830750
560034 353.1127208 -0.6306500
560042 34.7264667 -5.0266556
560054 353.2958042 -0.3364083
560059 333.0304208 0.1566083
560060 334.6064958 0.5279806
560063 335.2006500 1.0257194
560075 334.2195792 1.1219722
560076 352.7491917 -1.9531833
560080 52.3190375 -29.0024139
560082 52.2922458 -29.0422583
560087 352.6755042 -1.5559889
560099 352.6599500 -0.8610889
560100 352.8309833 -1.0067444
560103 35.8844375 -4.8831139
560104 37.2459208 -4.7348972
560106 53.1770917 -28.4711028
560107 54.6774667 -28.2241861
560109 335.1472917 -0.4667028
560110 333.7830833 -0.4091306
560111 333.0704333 -0.5870028
560113 351.3865417 -1.1036056
560116 36.8018583 -4.5781139
560117 36.5896625 -4.3067306
560120 37.1435333 -4.3800667
560121 36.3387958 -4.3952611
560122 36.0196000 -4.4349556
560124 54.2353083 -28.0455167
560125 53.1996417 -28.0214667
560126 333.3408167 -0.2764444
560127 53.7261000 -27.6220528
560128 54.3067208 -27.4217944
560129 54.4186333 -27.5274556
560134 52.5548333 -27.6787167
560138 52.5439792 -27.4536944
560139 54.6293083 -27.0427750
560142 333.7294167 0.5145778
560144 351.9682417 0.5663389
560148 52.7637667 -26.6578944
560149 334.6289792 1.1302694
560150 333.9607000 1.2275833
560151 334.8997333 1.1927444
560152 334.8002125 1.1602222
560155 334.9626750 1.3726444
560156 352.2835708 0.7783944
560157 352.2971833 0.8091500
560160 35.2319667 -2.8518667
560164 52.9053333 -26.3985250
560166 333.8709875 1.5866167
570001 36.2240333 -5.7299111
570006 335.4497042 -0.2430389
570007 335.3906125 -0.2764056
570008 334.1787750 -0.1993333
570010 353.3616292 -0.5043722
570011 352.4627667 -0.6246556
570012 36.0555833 -4.5239028
570014 52.4465458 -28.2691611
570017 334.8593042 0.1935361
570022 351.1238417 -0.4843417
570024 52.5854625 -27.8070611
570025 335.0596208 0.3775583
570026 335.6816083 0.3278389
570028 352.8918625 0.0488000
570029 352.0053083 0.0420083
570030 352.2751583 0.4169583
570033 334.3827167 -0.9592972
570035 35.8923583 -5.3776139
570036 53.9231333 -28.9157472
570038 52.7459458 -28.7378833
570040 351.2337667 -1.3826583
570041 51.6914792 -28.3155278
570043 37.3173542 -4.1375611
570048 35.2191875 -4.3419194
570051 51.9888958 -27.9967222
570052 351.5920167 -0.3791611
570054 353.5298292 0.1120333
570055 351.6095833 -0.2080667
570056 37.0066792 -3.4950333
570059 335.3475333 0.8580194
570060 335.0503375 0.9395417
570061 335.3175125 0.9977722
570062 353.1017208 0.2955889
570063 34.8884750 -3.8175361
570065 34.7014167 -3.6126500
570070 333.6162667 1.0584583
570072 35.4928833 -3.3092889
570077 53.3728500 -29.1344278
570079 52.7684208 -29.1871472
570080 52.4106708 -29.0879917
570081 129.9567458 42.9575889
570083 36.3454125 -5.3241361
570085 53.0193875 -28.6226944
570086 52.4847792 -28.7715889
570088 53.0759583 -26.7403417
570089 52.1971208 -26.7679000
570091 52.6944250 -26.5011611
570096 128.6940417 43.7249028
570097 129.5112250 43.8810167
570100 34.7301625 -3.9051944
580001 149.4417083 2.4465278
580002 36.5318208 -4.6173333
580004 36.6128458 -4.0687694
580005 35.2163375 -4.5914750
580006 35.1580917 -4.6420222
580009 52.7769333 -27.8694972
580010 36.7334208 -3.7428667
580011 51.3968500 -27.6961222
580012 51.5036542 -27.7791917
580013 52.9465250 -27.5460222
580015 129.2349875 44.7034250
580016 37.0400792 -3.3615444
580017 36.0633917 -3.4138556
580018 35.3104167 -3.0974583
580019 53.8994833 -26.9692778
580021 352.1557792 0.8008333
580024 35.6408417 -5.4653111
580028 149.8360708 0.7345944
580036 52.2646958 -28.7896611
580037 130.1135083 43.2275083
580040 149.7149917 1.1309167
580041 149.3020458 0.9980389
580045 37.1749083 -4.7142278
580061 54.2355417 -28.0459250
580063 51.7652083 -28.5204611
580069 53.9714292 -27.8095250
580072 150.0326250 2.0236139
580084 148.6072208 2.3252028
580087 150.2841333 2.5868028
580088 149.4657417 2.4856056
580089 150.0151375 2.5823417
580095 150.0558167 3.4987833
580096 150.0512125 3.5150056
580097 351.9370583 -1.6701722
580098 150.1081333 3.3813889
580103 36.1909417 -4.9825083
580104 36.1196417 -4.9673000
580107 335.5505333 0.4096944
580110 129.6281208 43.5644972
580114 130.9323208 44.5530667
580118 36.6600333 -5.3577944
580121 36.6671250 -5.2196056
580122 36.5647500 -5.1878972
580130 132.4198750 44.0065361
580132 148.9541917 1.5535222
580140 149.7107875 1.8461250
580141 333.2928750 0.0275389
580142 351.6763458 -0.4195167
580149 333.2773667 0.5982889
580150 35.6736583 -3.7561306
580153 36.2880542 -3.7710750
580156 36.3255958 -3.4604222
580167 129.8001375 44.7948806
580178 52.7576292 -26.6396722
580179 130.9166375 45.2677250
580182 150.7901917 3.0963750
580184 52.6448625 -26.5054111
580190 35.7293167 -4.9712917
580192 36.6953750 -5.0426000
580210 129.9247833 43.0261111
580211 129.4881250 43.0236361
580212 130.1708667 43.0948889
580213 149.4268542 0.9317056
580218 36.6661208 -4.6641417
580219 52.0815333 -28.7658083
580228 131.2321750 43.8259444
580233 148.9650875 2.2423000
580234 150.9360375 2.7633056
580235 150.2348708 2.5796056
580239 53.3482167 -26.6944806
580240 53.1539708 -26.7816583
580244 129.1709958 45.5091361
580248 150.0268750 3.0400139
580249 150.1801583 3.0351917
580254 36.0162917 -2.8661583
580256 53.7419833 -26.5643139
580257 149.9314250 3.5352417
580263 151.0335167 2.3562556
580264 150.5647250 2.3648778
580265 37.2274458 -3.7986389
580268 34.7881667 -4.0370528
580269 130.8670125 44.4857028
580270 130.2000708 44.5906306
580271 36.3656500 -3.4871028
580274 129.6624750 45.0882111
580275 54.1391333 -28.6139278
580276 53.5213875 -28.8077000
580277 54.3245417 -28.4898500
580279 54.5269667 -28.3247861
580280 53.2255292 -28.2399667
580282 53.9340500 -27.7918167
580283 54.3291250 -26.8335333
580284 53.4948958 -26.8625222
580285 54.4081000 -28.1556667
580286 35.7756625 -3.4201139
580287 36.5103208 -4.9345056
580288 36.5712917 -4.7900250
580289 37.1429583 -4.9127750
580290 36.0697333 -4.8632806
580300 130.3336667 44.7877028
580304 35.5392833 -3.0501417
580311 36.8329708 -4.5416833
580312 35.2533625 -4.8171056
580313 129.9744500 43.8619167
580317 128.7166792 44.0622583
580319 130.1260167 44.2425583
580320 129.0687292 44.1782222
580325 35.6713333 -3.9801167
580327 35.4352125 -4.0844389
580328 53.9146875 -27.0959889
580329 35.1093500 -5.3500444
580331 36.4129375 -4.1359639
580343 36.7161042 -4.3552833
580355 52.3225250 -27.5647167
580363 36.9514458 -3.3780667
590001 150.6913042 0.8406222
590002 149.5448583 0.8783056
590003 150.6764000 1.0821972
590004 150.2624792 1.0701083
590005 151.0178208 1.2154667
590009 150.4327292 1.5843167
590010 151.2350125 1.9279556
590011 150.4141000 1.8978861
590017 149.3259000 1.7517000
590021 150.4853375 2.1450806
590025 148.7507875 1.8386833
590026 148.7693792 1.8286194
590028 148.5348500 1.8246167
590030 149.4514167 2.1833528
590031 149.0729000 2.0023444
590032 148.7136708 2.0555944
590036 149.4673042 2.3735972
590038 151.0233792 2.7427889
590045 149.3460333 2.5192278
590049 150.0749792 2.7478444
590052 150.2196750 2.9297583
590056 150.4499417 3.0300861
590058 149.7505583 3.1859833
590061 150.5310625 3.2839889
590062 149.8363583 3.5311167
590063 149.1892375 3.4425472
590064 150.3842458 3.6135389
590065 149.3610875 3.6278694
590074 52.8199083 -27.3357667
590075 35.3267167 -4.9952111
590076 36.6243833 -4.3674611
590077 35.1580458 -3.2568583
590078 54.1811000 -28.6927139
590089 53.3495292 -27.2294333
590097 37.1569250 -5.1632278
590102 149.6534708 1.1362972
590105 148.4717958 1.7734472
590106 149.9972917 1.8759472
590109 151.2451250 2.3429556
590113 151.1240125 2.7591667
590115 149.2636833 2.3942222
590117 149.9968917 2.4066972
590123 150.5351375 3.6552833
590131 130.2914708 42.9203833
590132 131.5948333 43.1820056
590136 36.3863625 -4.9594944
590138 37.2506375 -4.3867083
590142 129.3685208 43.6090722
590147 129.3902583 43.8730528
590150 131.2505167 44.2695806
590159 129.1201208 44.2209833
590163 130.5424667 44.5456417
590165 35.8742542 -3.7838528
590170 35.2453500 -3.3062361
590171 35.1424917 -3.1477417
590176 129.2229542 45.3438056
590177 129.7338958 45.4480889
590187 151.2925458 1.6141500
590191 150.1378042 1.9040028
590194 130.2369375 44.5243250
590201 149.3857917 2.8139722
590202 52.9956875 -26.6798667
590207 149.5791167 3.0720806
590208 35.4626500 -5.2214639
590212 36.1826083 -4.3816083
590226 36.8395458 -4.0395000
590231 35.9090167 -3.8171139
590236 131.3242667 44.3069111
590238 52.8190583 -29.0913917
590241 52.4321500 -28.7908167
590244 53.4268583 -28.3232556
590246 130.3642250 43.7167944
590248 130.0978542 43.8814889
590260 131.3310000 44.5095056
590263 132.0605708 44.5797000
590287 150.7406333 1.2456000
